153	0	15.4093000000000
181	0	23.2372340000000
218	0	4.78724000000000
232	0	5.02093600000000
451	0	8.39507200000000
525	0	0.0243310000000000
543	0	0.265273000000000
631	0	3.92473300000000
14	1	46.3889960000000
165	1	0.959872000000000
242	1	1.35055900000000
669	1	68.5551910000000
977	1	6.10328900000000
203	3	4.43180400000000
700	5	4.67577800000000
331	6	12.4165660000000
941	7	23.3735730000000
512	8	0.0121650000000000
896	8	8.74275700000000
220	10	12.9435080000000
230	11	4.95863600000000
979	11	6.35218300000000
715	12	0.499501000000000
924	12	14.4957300000000
241	13	4.14965600000000
551	13	2.22669900000000
507	17	0.102201000000000
940	17	13.9220410000000
892	18	78.2126620000000
225	20	16.8904060000000
352	20	1.29139200000000
722	20	38.8454020000000
905	22	24.1923220000000
922	22	34.9437330000000
239	23	8.60442500000000
328	23	1.52118000000000
552	23	0.172613000000000
312	24	12.5812930000000
515	24	0.526156000000000
790	25	23.4673180000000
800	26	6.89486200000000
503	27	89.7997740000000
471	28	102.885910000000
777	28	69.6184770000000
956	30	85.4522250000000
110	32	232.397675000000
178	32	44.8421020000000
259	32	206.280960000000
359	32	0.430186000000000
921	32	25.8978440000000
940	32	2.49318400000000
375	33	3.34297800000000
386	33	104.985252000000
492	33	0.365854000000000
553	33	1.36865300000000
511	34	0.153846000000000
308	35	18.0164130000000
335	35	7.64381600000000
412	35	7.45530100000000
521	37	11.9885370000000
679	40	44.8232840000000
699	40	61.5418700000000
731	41	260.804749000000
166	42	131.636688000000
118	43	95.3534930000000
382	43	10.9696420000000
490	43	7.71851000000000
505	43	100
359	44	0.00339000000000000
309	45	31.1375940000000
408	45	1.10274000000000
279	46	8.04396300000000
334	46	8.06499700000000
515	46	11.9686880000000
526	46	0.0228110000000000
261	48	19.3183980000000
497	51	0.375000000000000
366	52	24.4893800000000
376	53	12.5778000000000
507	53	28.9824790000000
49	56	2.12000600000000
252	56	66.3352890000000
522	56	133.826050000000
39	58	23.6936490000000
359	60	9.78904200000000
66	61	43.1005520000000
500	61	38.7502900000000
948	61	20.7626800000000
263	62	134.407867000000
274	62	18.7483980000000
938	62	10.2351670000000
670	63	15.5032680000000
681	63	37.8136410000000
28	64	72.6219180000000
313	64	16.3032250000000
338	64	4.44829600000000
390	64	30.7078970000000
348	65	4.42457400000000
807	65	258.800995000000
82	66	16.9831920000000
703	66	10.9358650000000
833	66	363.884735000000
854	66	147.258301000000
100	67	137.700974000000
636	67	3.13346800000000
843	67	61.8313290000000
515	68	11.7009540000000
691	68	78.0423740000000
754	68	120.625870000000
618	69	105.273293000000
765	69	99.2494740000000
325	70	5.84593900000000
60	71	49.9083600000000
304	71	1.93163200000000
716	71	33.3694950000000
91	72	13.8991580000000
652	72	1.34545500000000
675	72	24.8360750000000
940	72	3.95006900000000
261	73	52.5960310000000
476	73	13.6345230000000
271	74	20.4294830000000
340	74	0.621682000000000
353	74	36.6922610000000
314	75	0.418033000000000
507	75	28.5525440000000
848	76	6.34009100000000
880	76	57.3660200000000
82	78	53.4799080000000
723	79	14.0702860000000
829	79	47.6062850000000
69	80	72.0740970000000
53	81	27.2658230000000
116	81	136.591736000000
508	85	7.10818100000000
2	86	220.308212000000
434	86	12.5912590000000
307	88	8.02296000000000
242	89	75.0160680000000
116	92	39.0976830000000
682	94	18.1964110000000
385	95	5.75358500000000
695	95	0.685338000000000
429	96	7.35474300000000
747	97	145.703339000000
758	97	69.5317690000000
786	97	45.1072040000000
817	97	48.0681840000000
798	98	49.3001820000000
829	98	289.394653000000
910	98	38.4793280000000
417	99	116.549133000000
246	101	10.8604370000000
219	103	148.772720000000
498	103	178.893463000000
436	107	6.79378700000000
236	108	6.36101800000000
414	109	22.6247520000000
747	109	0.560734000000000
254	111	366.461761000000
893	111	334.103668000000
878	112	108.686546000000
919	112	18.9202730000000
217	113	0.882500000000000
502	113	14.0448880000000
785	113	3.48841600000000
244	115	7.82361400000000
795	115	27.8209040000000
821	116	10.2363620000000
230	117	32.0503350000000
758	117	3.13631300000000
113	118	82.6385800000000
413	119	11.4641550000000
493	119	13.5380250000000
743	119	0.0867290000000000
94	120	183.322830000000
891	121	44.1015930000000
84	122	475.968079000000
104	123	0.720123000000000
401	123	35.5442920000000
782	123	2.87132300000000
880	123	27.6335810000000
956	123	21.3934060000000
72	124	57.0572320000000
905	124	567.269470000000
768	125	2.66399900000000
826	125	14.1372260000000
751	126	33.4582820000000
42	129	85.7072300000000
91	130	7.62726000000000
154	130	13.1619340000000
835	130	1.51366500000000
743	133	266.083038000000
784	133	4.35905100000000
881	133	115.694458000000
717	135	2.64452500000000
144	136	108.010094000000
823	136	8.04478700000000
891	136	49.2516940000000
55	137	13.1067370000000
684	138	51.6113930000000
759	139	1.17742300000000
8	141	9.62191700000000
68	141	14.5686600000000
699	141	13.7149820000000
807	142	2.66066000000000
78	143	35.4526750000000
673	143	3.16370600000000
715	145	0.170511000000000
59	147	80.3983460000000
687	148	0.00794900000000000
883	148	43.8241580000000
664	149	10.6785300000000
724	150	9.87897800000000
908	150	150.522263000000
69	151	7.91054200000000
940	151	296.869598000000
674	153	0.281099000000000
707	153	1.93816900000000
852	153	125.719398000000
977	154	175.051514000000
792	155	7.33832700000000
781	156	1.25295100000000
964	156	12.4770420000000
51	157	18.6640760000000
61	158	42.0240630000000
647	158	3.42941500000000
683	158	161.914169000000
716	158	0.107672000000000
770	158	4.14773800000000
657	159	79.6444240000000
893	159	185.052109000000
760	160	0.637797000000000
435	161	85.3038480000000
749	162	1.65994800000000
420	163	45.4191470000000
881	165	10.7114540000000
978	165	6.37870600000000
40	166	76.7976680000000
355	167	19.7582570000000
666	167	0.559571000000000
800	168	20.4018750000000
923	168	59.1064110000000
906	169	72.5709460000000
377	170	6.11641100000000
891	170	45.7430690000000
951	170	795.175232000000
773	171	1.86062800000000
389	172	0.167001000000000
437	172	82.8988720000000
761	173	1.75875100000000
961	173	241.438889000000
751	176	0.328513000000000
782	177	37.7768820000000
976	177	61.5831910000000
379	180	5.65699900000000
339	181	150.629654000000
15	182	2.79153400000000
396	183	3.33390600000000
455	183	1.45003700000000
486	186	19.1660250000000
420	187	0.777688000000000
500	187	18.9259170000000
935	188	2.80720300000000
473	190	3.22349800000000
756	190	6.49114900000000
437	191	154.238983000000
510	191	4.80107300000000
459	193	1.92480400000000
138	194	62.8758850000000
387	194	1.45394500000000
487	196	1.67166200000000
833	196	954.606567000000
399	198	0.126246000000000
411	199	1.08678800000000
275	200	8.61839000000000
467	200	0.337933000000000
775	200	2.20649500000000
368	201	13.2205970000000
477	201	0.941626000000000
851	201	913.200623000000
906	201	14.6267230000000
934	201	46.8470080000000
156	202	285.474274000000
225	202	7.19245600000000
975	202	59.2362170000000
495	203	0.412882000000000
514	204	7.51068000000000
122	205	2.79536700000000
133	205	8.33159200000000
